purchase_hour,purchase_dayofweek,purchase_month,approval_delay_hours,carrier_delay_hours,estimated_delivery_days,total_payment_value,payment_installments,customer_state,is_delayed
19,4,3,0.2688888888888889,71.9425,19.181087962962962,74.29,1,ES,1
20,1,7,0.6258333333333334,11.707777777777778,12.12917824074074,140.4,2,PR,0
17,4,8,0.7152777777777778,114.96472222222222,17.279722222222222,160.44,2,SP,0
19,1,4,0.16111111111111112,25.141666666666666,9.18011574074074,53.52,3,SP,0
15,3,7,0.8994444444444445,18.708055555555557,21.346145833333335,176.93,3,SC,0
22,1,9,0.21083333333333334,14.282777777777778,41.06761574074074,87.17,6,RO,0
10,5,10,0.2708333333333333,71.6763888888889,45.542824074074076,82.87,8,PB,0
17,1,5,0.8805555555555555,12.147777777777778,19.260902777777776,240.41,4,SC,0
0,6,4,53.31666666666667,33.13583333333333,32.962604166666665,249.48,1,RJ,0
19,3,3,0.21888888888888888,18.489444444444445,34.20210648148148,147.45,3,SP,0
19,2,12,48.01027777777778,73.6,28.187048611111113,125.42,12,RJ,0
17,3,5,0.6352777777777778,15.035555555555556,32.26614583333333,154.62,10,SC,0
13,5,8,0.23305555555555554,124.0475,43.4366087962963,377.42,10,PA,0
17,5,12,0.15194444444444444,100.7311111111111,18.27130787037037,60.94,1,RJ,0
17,5,9,0.21138888888888888,46.79333333333334,30.25167824074074,32.0,3,RS,0
19,5,8,0.15388888888888888,208.4475,31.20769675925926,41.26,1,SP,0
14,4,8,0.18333333333333332,73.45805555555556,26.392476851851853,139.28,3,ES,0
12,2,12,0.2577777777777778,10.856388888888889,19.460671296296297,19.62,1,SP,0
17,4,1,0.30972222222222223,74.78416666666666,27.27005787037037,117.85,1,SP,0
18,6,2,0.5055555555555555,45.468333333333334,14.21011574074074,37.77,1,SP,0
10,4,8,18.17111111111111,5.008333333333334,9.583171296296296,118.65,1,MG,0
21,0,8,6.984166666666667,10.259722222222223,2.1171064814814815,139.29,1,SP,0
19,0,9,0.20944444444444443,27.39666666666667,16.171689814814815,77.41,1,SP,0
11,3,11,15.590277777777779,114.4486111111111,25.52738425925926,1391.79,1,SC,0
0,1,2,0.2286111111111111,23.139444444444443,35.97474537037037,31.69,3,RJ,0
13,2,4,0.24833333333333332,145.38722222222222,25.452962962962964,362.95,5,RJ,0
22,0,4,20.159166666666668,21.139444444444443,27.04369212962963,217.01,8,PR,0
20,2,3,17.783055555555556,30.5875,26.137488425925927,85.39,4,RS,0
15,6,1,0.16444444444444445,28.503055555555555,24.340995370370372,113.92,2,MG,0
13,5,10,0.4463888888888889,75.50611111111111,24.442604166666666,184.17,1,SP,0
14,0,4,0.4577777777777778,45.602777777777774,8.397662037037037,32.29,1,SP,0
14,4,12,0.31916666666666665,100.27194444444444,27.40792824074074,97.92,5,SP,0
12,3,6,0.18777777777777777,25.794722222222223,20.4971875,113.06,3,SP,0
17,0,6,0.18916666666666668,21.308055555555555,17.28193287037037,12.89,1,PR,0
9,6,2,0.325,31.567777777777778,24.589837962962964,32.94,1,RJ,0
14,6,8,0.2125,17.163055555555555,8.38023148148148,346.4,3,SP,1
10,0,5,7.179722222222222,20.247222222222224,24.55181712962963,147.7,2,MG,0
11,3,7,0.18888888888888888,0.9602777777777778,18.51107638888889,161.12,2,PR,0
23,2,1,1.821388888888889,19.96361111111111,29.03638888888889,154.75,1,BA,0
7,3,1,19.925,188.5325,35.68265046296296,869.1,1,MG,0
2,4,2,23.930833333333332,112.46666666666667,13.906574074074074,21.77,1,SP,0
0,6,4,53.585277777777776,14.281666666666666,37.98921296296297,51.22,1,RJ,0
17,1,3,23.98138888888889,145.56694444444443,12.284722222222221,57.29,1,SP,0
20,5,5,0.23222222222222222,39.00666666666667,30.127314814814813,211.87,15,RS,0
7,2,4,1.9130555555555555,13.505833333333333,15.696539351851852,36.36,1,SP,0
15,0,9,0.3458333333333333,27.735277777777778,9.368263888888889,162.25,1,SP,0
23,1,8,0.21444444444444444,37.36222222222222,22.04,189.19,2,SP,0
16,3,1,23.932222222222222,116.57916666666667,24.297141203703703,142.92,1,SP,0
9,4,4,0.2966666666666667,84.79416666666667,24.587824074074074,144.64,2,PR,0
15,4,8,0.2363888888888889,68.66333333333333,34.33599537037037,87.76,8,PA,0
12,3,11,0.3844444444444444,27.335,20.476886574074076,27.09,1,RJ,0
10,4,10,16.546388888888888,229.62583333333333,24.55898148148148,69.14,1,SP,0
13,4,2,13.459444444444445,112.48805555555556,20.452638888888888,84.79,1,SP,0
11,6,11,0.11,32.3075,11.53900462962963,23.71,1,SP,0
16,0,7,34.02444444444444,156.22555555555556,10.309988425925926,33.68,1,SP,1
15,1,2,35.01555555555556,112.63666666666667,29.355763888888887,73.15,1,RS,1
21,2,4,0.255,144.65805555555556,11.087581018518518,143.56,1,SP,0
14,2,2,0.45166666666666666,29.482777777777777,14.388148148148149,46.78,2,SP,0
18,1,7,23.659444444444443,21.91611111111111,21.249212962962964,167.29,5,MG,0
13,5,7,23.958055555555557,48.842777777777776,17.43892361111111,84.7,2,SP,0
23,6,3,1.0505555555555555,90.31277777777778,10.00880787037037,74.28,4,SP,0
15,1,6,0.2375,49.71472222222222,22.374270833333334,81.16,4,SP,0
20,2,1,0.20777777777777778,13.701666666666666,46.15789351851852,159.18,7,MG,0
17,0,9,10.184722222222222,18.855555555555554,24.27275462962963,59.14,1,MT,0
12,1,5,0.38166666666666665,23.198611111111113,12.464456018518518,139.25,1,SP,0
13,0,5,0.14444444444444443,22.254722222222224,30.45716435185185,122.65,8,MG,0
18,0,5,14.0775,23.558055555555555,24.237395833333334,96.9,2,MS,0
16,3,3,0.3088888888888889,102.09583333333333,24.29709490740741,345.96,4,CE,1
11,2,3,15.991111111111111,154.49194444444444,12.52087962962963,106.76,1,SP,0
22,0,7,11.993333333333334,2.015,15.061458333333333,244.34,4,PR,0
16,3,4,0.5677777777777778,27.94,27.310034722222223,46.13,1,RJ,0
10,1,1,0.5155555555555555,11.780555555555555,20.56599537037037,36.17,3,SP,0
20,2,5,32.2,9.743055555555555,19.137210648148148,71.83,1,SP,0
23,3,3,0.31972222222222224,94.89805555555556,20.021979166666668,69.18,2,MG,0
12,0,4,0.19916666666666666,45.19833333333333,16.476354166666667,171.72,1,SP,0
12,2,2,24.547777777777778,33.01888888888889,28.49480324074074,573.45,8,MT,0
15,6,3,0.25333333333333335,72.46277777777777,15.340034722222223,106.66,2,SP,0
16,0,1,0.17916666666666667,29.591944444444444,15.32798611111111,61.47,1,SP,0
22,0,9,0.27944444444444444,38.815555555555555,21.074618055555554,163.79,4,SP,0
20,1,7,0.17694444444444443,13.896666666666667,23.163483796296298,96.65,3,RS,0
19,6,8,0.185,17.729444444444443,3.1811574074074076,43.41,1,SP,0
21,6,7,15.397222222222222,24.170555555555556,14.11949074074074,55.36,1,MG,0
12,4,1,13.574722222222222,91.19027777777778,30.476435185185185,56.6,1,RJ,0
13,2,6,13.36888888888889,12.280555555555555,11.43400462962963,218.7,1,SP,0
11,2,10,15.361944444444445,185.61305555555555,22.517476851851853,238.78,1,MA,0
0,0,12,0.18194444444444444,63.56194444444444,23.996886574074075,153.72,2,MG,0
17,4,3,0.13722222222222222,88.41333333333333,34.26238425925926,671.39,12,PR,0
15,3,2,1.4230555555555555,151.3875,27.351469907407406,75.08,2,GO,0
20,2,12,0.11305555555555556,192.0727777777778,19.130057870370372,157.3,5,SP,0
1,5,8,0.2336111111111111,7.4430555555555555,9.95111111111111,210.43,1,PR,0
12,3,8,0.9675,3.43,5.495729166666667,235.83,8,SP,0
18,2,8,0.21666666666666667,19.451666666666668,4.2278472222222225,37.46,1,SP,0
22,0,5,0.3238888888888889,14.889166666666666,48.061655092592595,108.44,8,PE,0
14,1,3,0.3630555555555556,57.82055555555556,19.397453703703704,195.63,1,MG,0
22,0,2,1.0983333333333334,87.34222222222222,22.05449074074074,151.6,3,RJ,0
16,4,11,3.6880555555555556,69.58916666666667,24.294120370370372,67.01,2,GO,0
12,3,10,0.30333333333333334,127.18861111111111,18.49420138888889,55.17,1,SP,0
5,4,1,20.23638888888889,81.8075,26.75429398148148,123.33,1,RS,0
19,3,8,30.95722222222222,58.44638888888889,11.182094907407407,27.13,1,MG,0
19,2,1,0.18555555555555556,25.92111111111111,28.174664351851852,190.67,3,RJ,0
20,0,1,37.71666666666667,10.397222222222222,27.132141203703704,24.09,1,PR,0
23,4,1,0.16083333333333333,63.278055555555554,27.035555555555554,35.0,3,RJ,1
17,3,8,0.7211111111111111,19.79722222222222,4.2903472222222225,114.69,8,GO,1
21,1,8,29.00722222222222,37.358333333333334,2.094398148148148,127.75,1,MG,1
0,3,8,0.2086111111111111,140.7602777777778,31.987673611111113,169.31,8,RJ,0
0,5,7,0.21666666666666667,85.86083333333333,16.9740625,46.1,1,SP,0
6,0,8,0.12416666666666666,24.796388888888888,20.720300925925926,43.6,1,ES,0
10,3,2,0.22583333333333333,4.1925,26.547395833333333,50.95,2,SP,0
14,2,8,0.2752777777777778,24.030833333333334,13.396782407407407,155.03,3,MG,0
20,4,1,0.33666666666666667,64.87472222222222,18.154780092592592,284.9,5,SP,0
13,2,8,0.13,26.380555555555556,25.41849537037037,77.32,2,PR,0
15,3,7,0.1922222222222222,23.27638888888889,17.33758101851852,44.41,4,SP,0
10,2,8,0.21916666666666668,51.028333333333336,21.56800925925926,102.12,1,SP,0
13,4,12,13.149444444444445,70.47944444444444,34.43811342592593,230.03,1,SP,0
16,5,3,0.5225,50.806666666666665,24.329791666666665,32.73,1,ES,0
6,0,7,43.79333333333334,13.013333333333334,8.71,55.82,1,SP,0
17,0,11,24.246944444444445,19.008055555555554,23.268541666666668,190.37,1,RJ,0
13,6,12,0.13777777777777778,80.35194444444444,21.43746527777778,112.3,10,SP,0
0,1,8,0.31305555555555553,47.721666666666664,5.982002314814815,45.25,2,SP,1
22,4,11,0.20972222222222223,93.82861111111112,24.070173611111112,77.57,1,MG,0
17,0,4,0.17277777777777778,20.531944444444445,35.25513888888889,283.66,8,PA,0
22,4,4,24.14027777777778,34.6425,33.068125,269.44,5,MT,0
20,5,11,0.19916666666666666,41.430277777777775,26.13894675925926,115.44,4,ES,0
13,5,9,63.848055555555554,11.675555555555556,17.455347222222223,138.82,1,SP,0
13,0,6,0.17722222222222223,21.585277777777776,22.420347222222222,76.66,1,RJ,0
18,0,8,10.37888888888889,11.50611111111111,13.248680555555556,123.75,1,RJ,0
21,4,7,78.1463888888889,17.309166666666666,16.092546296296295,62.17,1,SP,0
15,4,1,0.23083333333333333,74.22333333333333,23.37414351851852,79.47,6,SP,0
20,6,5,1.2005555555555556,17.360833333333332,8.150474537037036,22.19,1,SP,0
13,4,7,0.24916666666666668,117.01055555555556,20.451099537037038,92.6,1,RJ,0
9,3,12,0.21861111111111112,108.87027777777777,18.610104166666666,114.83,1,SP,0
21,0,1,0.19055555555555556,22.863611111111112,23.094525462962963,54.36,1,PR,0
0,6,8,23.873055555555556,20.622777777777777,24.970266203703705,236.88,6,RJ,0
18,0,5,0.23277777777777778,14.043333333333333,30.243854166666665,66.69,3,BA,0
13,3,7,0.17583333333333334,48.49138888888889,14.434224537037037,220.04,10,SP,0
9,4,8,0.4461111111111111,7.546111111111111,4.621898148148148,33.34,1,SP,0
14,1,1,0.1775,56.87555555555556,27.402962962962963,50.34,2,MG,0
20,4,5,6.132777777777778,61.16277777777778,27.133842592592593,65.83,1,SP,0
2,1,8,0.20333333333333334,37.62111111111111,12.914571759259259,83.69,2,SP,0
23,2,10,0.3061111111111111,45.72277777777778,18.030011574074074,129.95,6,SP,0
22,4,11,3.055,88.53666666666666,23.0596875,371.54,10,RJ,0
19,1,7,0.20694444444444443,22.9075,21.17857638888889,62.01,3,RJ,0
19,3,5,31.441666666666666,109.20388888888888,40.204675925925926,139.71,1,RJ,1
13,2,6,19.936666666666667,7.089166666666666,27.44829861111111,124.47,9,MG,0
8,4,4,24.25638888888889,61.71611111111111,18.630034722222224,70.75,2,RJ,0
13,3,1,0.15527777777777776,32.904444444444444,20.440555555555555,25.5,1,SP,0
10,3,7,0.2286111111111111,128.22694444444446,19.55787037037037,87.03,3,SP,0
16,5,7,59.00833333333333,17.95611111111111,19.298726851851853,293.36,1,SP,0
21,4,3,0.0,59.971666666666664,33.089699074074076,166.61,10,SE,0
11,6,1,0.2811111111111111,54.54388888888889,22.511377314814816,375.26,6,SP,0
18,2,2,0.1875,38.87222222222222,28.247210648148148,49.1,4,RJ,0
14,0,5,0.22083333333333333,23.523055555555555,22.390717592592594,162.04,6,SP,0
16,6,8,23.924444444444443,71.13,15.323101851851852,157.47,5,SP,0
22,3,4,14.810555555555556,95.06666666666666,40.07971064814815,616.32,10,BA,0
23,6,7,0.22555555555555556,38.24527777777778,22.04054398148148,50.09,1,RJ,0
16,1,8,24.92,25.395,35.3194212962963,62.53,6,CE,0
18,0,7,0.2325,191.6263888888889,35.22821759259259,697.09,3,MG,0
11,2,4,0.315,30.713055555555556,22.52050925925926,60.23,1,RJ,0
9,1,5,0.19055555555555556,144.2447222222222,30.62230324074074,30.18,3,RS,0
22,0,3,0.0,13.456666666666667,16.069537037037037,34.86,2,SP,0
15,3,7,13.307222222222222,5.076388888888889,20.343761574074072,119.66,1,SP,0
22,6,5,0.21472222222222223,39.288333333333334,36.04908564814815,115.81,1,PE,0
10,4,1,0.30277777777777776,107.345,25.55363425925926,165.29,1,RS,0
16,2,5,0.6891666666666667,21.46472222222222,34.29530092592593,79.98,1,RJ,0
19,6,4,0.22111111111111112,90.43638888888889,10.179097222222222,56.86,1,SP,0
12,5,9,0.09166666666666666,124.2161111111111,12.486296296296297,217.13,1,SP,0
11,0,1,0.15555555555555556,54.10055555555556,38.51101851851852,106.87,2,PR,0
9,4,12,30.336944444444445,267.84222222222223,38.60375,115.4,8,SP,0
0,6,11,0.16555555555555557,112.32638888888889,31.966944444444444,136.6,7,RS,1
20,1,4,0.2786111111111111,74.74777777777778,13.157581018518519,32.38,1,SP,0
14,1,3,0.3322222222222222,51.22833333333333,34.39177083333333,521.37,8,RS,0
18,6,3,0.6963888888888888,71.30416666666666,25.223229166666666,152.73,1,BA,0
7,2,7,33.64833333333333,15.745277777777778,25.66917824074074,56.95,1,BA,1
13,2,9,0.24,27.392777777777777,14.457743055555556,629.48,1,SP,0
23,0,6,0.2633333333333333,8.810833333333333,36.017673611111114,135.22,5,RJ,0
13,1,4,0.15305555555555556,26.989444444444445,21.426261574074076,144.01,1,SC,0
9,1,12,1.5483333333333333,35.11805555555556,44.586597222222224,150.44,8,MG,0
16,1,5,35.505833333333335,465.6852777777778,21.328796296296296,75.88,1,RJ,1
23,0,6,0.1736111111111111,10.201944444444445,30.024328703703702,108.9,1,MG,0
15,0,4,0.20277777777777778,31.354444444444443,22.358935185185185,164.4,8,SP,0
10,0,7,0.28555555555555556,56.93222222222222,21.560300925925926,34.0,1,RJ,0
18,1,12,9.161666666666667,38.34361111111111,19.209895833333334,32.77,1,SP,0
15,1,9,0.22666666666666666,44.65694444444444,21.374525462962964,105.06,4,SP,0
17,6,7,0.26416666666666666,20.56222222222222,15.271238425925926,129.1,2,RS,0
12,4,4,1.041388888888889,143.45,41.4975,176.0,10,SP,0
16,3,12,0.16444444444444445,175.98444444444445,19.298715277777777,140.34,3,SP,0
16,3,1,33.21055555555556,67.50833333333334,26.29451388888889,108.0,1,MG,0
12,5,5,23.858333333333334,74.54527777777778,23.497372685185184,391.46,8,ES,0
8,3,5,0.3425,103.27166666666666,18.631145833333335,550.51,2,SP,0
15,0,11,0.43916666666666665,76.9738888888889,22.352824074074075,167.81,4,RJ,0
9,1,8,0.16361111111111112,25.496666666666666,14.607372685185185,35.14,3,MG,0
14,1,5,0.3997222222222222,22.82777777777778,7.394895833333333,47.71,1,PE,0
15,5,9,0.4666666666666667,51.92305555555556,24.335694444444446,69.12,1,SP,0
23,4,3,0.9083333333333333,71.60416666666667,18.003564814814816,103.65,1,SP,0
10,1,3,0.22694444444444445,52.0525,20.581979166666667,219.18,1,RJ,1
13,4,6,12.975277777777778,100.77333333333333,30.422141203703703,124.5,1,SP,0
15,0,7,1.0261111111111112,74.19694444444444,17.36505787037037,370.51,10,SP,0
20,2,9,0.12416666666666666,40.03333333333333,33.1375,262.07,10,RS,0
16,1,1,0.22694444444444445,24.690833333333334,20.29403935185185,604.34,10,SP,0
19,3,7,0.24444444444444444,18.61722222222222,24.201875,114.85,2,PE,0
14,1,12,0.15527777777777776,27.768055555555556,26.38258101851852,27.2,1,RJ,1
9,4,7,0.3913888888888889,68.15916666666666,23.619467592592592,189.13,2,SP,0
17,4,3,82.23944444444444,9.175277777777778,33.2665625,64.4,1,BA,0
17,2,8,0.2111111111111111,20.613888888888887,12.262152777777779,105.7,3,SP,0
21,5,8,0.37166666666666665,44.665277777777774,26.087569444444444,107.19,10,BA,0
21,1,2,5.7575,24.86722222222222,26.124826388888888,62.37,1,SP,0
17,2,5,36.209722222222226,8.470833333333333,21.28877314814815,89.17,1,PE,0
14,1,2,0.2577777777777778,23.224444444444444,22.384652777777777,87.62,7,SP,0
18,6,3,0.2125,29.881944444444443,24.234201388888888,217.85,1,SP,0
13,1,5,0.3213888888888889,23.80611111111111,12.4365625,159.68,2,PE,0
13,6,7,0.13583333333333333,25.14472222222222,25.45335648148148,68.53,1,RJ,0
14,1,10,1.0202777777777778,171.09194444444444,22.39574074074074,60.7,1,SP,0
19,2,7,0.27055555555555555,20.67888888888889,21.175763888888888,194.0,10,RJ,0
17,6,5,0.3933333333333333,26.18166666666667,15.269791666666666,181.36,8,SP,0
18,0,7,0.24916666666666668,42.86222222222222,36.21158564814815,488.16,2,AM,0
11,4,3,0.1675,12.779444444444444,30.52730324074074,97.72,1,SP,0
12,6,7,0.19,26.850833333333334,22.486944444444443,393.38,10,MG,0
10,2,3,0.27444444444444444,12.8825,22.575208333333332,48.22,4,GO,1
18,6,4,48.48833333333334,16.855,28.224027777777778,111.61,1,GO,0
10,0,8,0.2286111111111111,49.49638888888889,23.557916666666667,49.09,4,RJ,0
0,0,10,0.3466666666666667,19.131666666666668,28.968611111111112,26.09,1,RS,0
15,3,12,0.4558333333333333,99.28583333333333,32.344097222222224,27.07,1,RS,0
23,0,1,1.5263888888888888,23.226388888888888,22.004675925925927,120.77,10,SP,0
11,3,1,0.17305555555555555,24.898055555555555,26.53127314814815,239.64,4,SC,0
12,3,7,0.2613888888888889,31.214166666666667,12.476041666666667,220.27,2,SP,0
21,0,3,0.4469444444444444,45.33444444444444,21.12380787037037,211.85,5,DF,1
19,5,4,0.23277777777777778,43.80388888888889,23.182199074074074,28.13,1,RJ,0
20,1,1,36.630833333333335,7.521388888888889,15.152013888888888,810.63,10,SP,0
18,3,5,0.14055555555555554,156.995,12.248703703703704,75.73,3,SP,0
13,6,6,0.16055555555555556,68.57805555555555,24.440497685185186,40.01,1,SC,0
18,1,4,33.79611111111111,37.54333333333334,15.230810185185184,148.51,1,SP,0
21,6,7,0.22194444444444444,37.49666666666667,14.089664351851852,47.22,2,ES,0
14,1,1,0.1502777777777778,26.626666666666665,14.38167824074074,192.47,3,SP,0
12,2,3,0.8422222222222222,147.33138888888888,12.460138888888888,110.08,2,SP,0
20,2,8,0.21138888888888888,17.045277777777777,18.126666666666665,65.51,1,GO,0
19,4,8,81.11694444444444,14.130833333333333,23.196099537037036,117.94,1,SC,0
14,1,12,1.3825,29.803333333333335,23.394780092592594,79.18,4,SP,0
17,4,11,3.4266666666666667,66.26305555555555,24.25872685185185,191.68,5,ES,0
13,3,6,0.4091666666666667,139.90944444444443,19.453553240740742,177.29,3,SP,0
12,4,1,0.125,101.95722222222223,54.491643518518515,423.17,3,PA,0
12,3,8,2.1441666666666666,23.960833333333333,25.487708333333334,200.35,2,AL,0
18,0,5,0.5508333333333333,13.97888888888889,34.247071759259256,236.5,1,RJ,0
13,2,6,36.795833333333334,10.45888888888889,28.425289351851852,29.9,1,GO,0
15,5,8,0.2758333333333333,48.985277777777775,19.369918981481483,71.82,1,SP,0
13,3,8,14.461944444444445,11.535555555555556,4.456840277777777,102.93,1,SP,0
20,0,1,0.2561111111111111,76.32333333333334,22.142094907407408,360.76,3,DF,0
16,6,5,16.713055555555556,3.9091666666666667,31.312037037037037,308.6,4,RJ,0
9,3,5,0.2313888888888889,117.82972222222222,24.613703703703703,72.02,3,RJ,0
22,4,6,0.49722222222222223,63.129444444444445,19.064305555555556,460.61,3,MG,0
14,0,6,0.36694444444444446,21.189444444444444,29.405127314814816,67.26,3,MG,0
20,3,12,20.13222222222222,149.64555555555555,19.1628125,101.73,10,SP,0
13,4,8,0.3075,77.81444444444445,12.454675925925926,43.71,1,SP,0
7,2,3,0.6291666666666667,11.153333333333334,21.692592592592593,40.23,2,SP,0
16,1,8,0.16472222222222221,22.7275,19.32953703703704,245.0,3,RO,0
22,6,3,0.24638888888888888,21.473333333333333,28.072372685185186,408.18,6,BA,0
20,1,1,0.4047222222222222,19.221666666666668,33.156539351851855,45.09,4,RS,0
11,3,4,1.1469444444444445,0.54,20.502314814814813,192.33,10,SP,1
19,6,4,25.53,244.37,25.16863425925926,215.27,8,SP,0
16,6,10,0.275,24.350277777777777,32.298090277777774,528.62,10,RN,0
16,3,12,0.14666666666666667,25.83888888888889,18.315543981481483,37.72,3,SP,0
16,6,3,1.0527777777777778,271.53805555555556,28.321342592592593,87.64,8,RJ,0
11,0,10,9.3675,19.239444444444445,37.505208333333336,470.01,3,RN,0
15,0,1,0.13361111111111112,26.170277777777777,24.368530092592593,298.22,6,SP,0
22,6,7,0.22777777777777777,44.19083333333333,24.082268518518518,60.61,1,ES,0
21,0,10,1.6847222222222222,45.141666666666666,17.09023148148148,458.31,20,RJ,1
6,2,8,0.6188888888888889,13.727777777777778,26.7340625,52.01,1,PR,0
10,1,8,0.19583333333333333,24.477222222222224,6.553043981481482,59.18,4,RJ,0
23,4,5,0.5516666666666666,109.69277777777778,23.03935185185185,139.93,3,SC,0
12,0,12,4.085277777777778,97.13194444444444,31.482256944444444,319.25,6,RS,1
10,2,11,42.424166666666665,18.765833333333333,28.582824074074075,371.59,1,MG,0
22,3,3,0.16583333333333333,19.05611111111111,24.069039351851853,59.01,4,SP,0
0,3,1,1.0841666666666667,117.10222222222222,28.98204861111111,45.09,4,GO,0
14,3,3,24.043055555555554,100.545,31.393761574074073,89.85,1,RJ,0
19,6,2,0.1738888888888889,79.73333333333333,45.19806712962963,120.84,3,MG,0
15,6,2,0.1836111111111111,18.516111111111112,35.35119212962963,36.96,1,SP,0
10,4,9,89.67583333333333,88.6,26.55327546296296,77.57,1,PR,0
10,4,3,0.24444444444444444,11.338333333333333,19.573993055555555,90.99,3,MG,1
19,1,6,0.1897222222222222,65.96194444444444,33.167430555555555,48.31,1,MG,0
20,1,9,0.14722222222222223,71.52944444444445,23.134444444444444,119.84,5,BA,0
18,0,3,0.30722222222222223,54.45527777777778,22.241493055555555,46.78,1,BA,1
13,6,6,0.18555555555555556,73.37166666666667,18.441655092592594,91.96,1,SP,0
18,4,11,3.2516666666666665,69.14861111111111,23.22164351851852,146.3,3,RJ,0
10,5,11,0.3138888888888889,124.69472222222223,23.55002314814815,487.86,3,MG,0
21,1,11,0.8225,43.25527777777778,13.12337962962963,287.27,1,RS,0
12,0,11,0.8922222222222222,100.71111111111111,31.473240740740742,41.84,1,SP,0
14,3,4,129.52916666666667,60.85444444444445,31.416157407407407,129.04,1,RJ,0
22,4,3,0.1963888888888889,116.10083333333333,23.066805555555554,416.3,2,MG,0
15,6,1,22.138333333333332,32.76722222222222,24.344166666666666,172.04,3,SP,0
16,1,4,0.20444444444444446,19.549166666666668,34.31041666666667,149.45,3,PI,0
19,4,5,23.96472222222222,42.675555555555555,12.19542824074074,35.38,1,SP,0
16,5,12,0.14527777777777778,97.39888888888889,31.329328703703705,220.54,4,SC,0
11,6,4,72.47055555555555,28.52888888888889,37.53634259259259,115.02,1,PB,0
8,0,3,18.533333333333335,41.60944444444444,9.627280092592592,125.69,1,SP,0
12,1,10,23.9475,125.71,15.459282407407407,92.57,5,SP,0
22,3,6,0.25416666666666665,83.38111111111111,14.083252314814814,106.96,1,RJ,0
14,2,3,0.0,45.444722222222225,20.409884259259258,135.94,6,SP,0
22,1,3,0.24083333333333334,141.17944444444444,23.072407407407407,214.11,4,RS,0
22,1,2,0.1988888888888889,185.6436111111111,36.05677083333333,184.35,10,RS,0
17,1,11,0.22916666666666666,24.003888888888888,9.26755787037037,149.69,2,SP,0
16,1,1,0.2325,28.993055555555557,15.3321875,59.33,1,SP,0
22,0,7,28.974166666666665,31.348333333333333,24.064131944444444,67.44,1,RS,0
19,1,7,0.6025,45.69694444444445,6.188865740740741,57.6,2,SP,0
16,4,12,0.1663888888888889,121.65638888888888,25.303171296296295,139.61,6,SP,0
22,0,12,1.07,20.31861111111111,27.065254629629628,70.54,1,SC,0
10,4,5,22.614444444444445,53.841388888888886,17.559965277777778,1995.69,10,SP,0
9,2,6,0.4177777777777778,196.08055555555555,29.602708333333332,218.95,4,SP,0
14,3,7,0.15222222222222223,263.47833333333335,27.41585648148148,55.26,1,PR,0
18,3,7,0.35305555555555557,16.698611111111113,27.242430555555554,117.48,4,MG,0
23,1,7,0.26611111111111113,14.278055555555556,14.007395833333334,183.92,8,MG,0
13,4,6,1.2877777777777777,119.40305555555555,32.44892361111111,160.09,5,ES,0
20,3,8,23.988055555555555,91.48027777777777,26.148680555555554,234.72,4,SC,0
18,2,5,0.1761111111111111,13.738055555555556,21.2259375,59.05,4,MG,0
18,1,2,0.24944444444444444,26.887777777777778,19.239085648148148,87.1,1,SP,0
13,1,4,0.2336111111111111,9.402777777777779,16.41837962962963,119.48,2,SP,0
10,2,5,0.48083333333333333,24.38861111111111,28.548726851851853,169.01,9,DF,0
19,1,2,1.0847222222222221,43.09861111111111,34.18247685185185,57.68,5,SC,0
17,3,8,32.84361111111111,112.93972222222222,28.25321759259259,76.76,1,MG,0
22,4,1,0.7033333333333334,69.27305555555556,20.05954861111111,95.18,1,SP,0
20,2,7,0.25,160.69972222222222,28.142280092592593,62.5,1,SP,0
16,3,6,18.843888888888888,79.1913888888889,28.330127314814813,38.53,1,ES,0
8,0,11,0.12416666666666666,79.16972222222222,21.632650462962964,148.38,10,MG,1
19,1,2,1.2716666666666667,26.13861111111111,21.19119212962963,406.38,8,RJ,1
18,5,5,57.76694444444445,10.908055555555556,12.230208333333334,100.25,1,SP,0
21,2,12,0.11166666666666666,21.113611111111112,33.10503472222222,43.09,4,RJ,0
20,0,7,0.30722222222222223,18.361666666666668,21.162974537037037,116.94,2,PR,0
13,2,3,0.15166666666666667,46.19361111111111,18.44358796296296,34.71,1,SP,0
16,2,12,10.098333333333333,136.94833333333332,25.329108796296296,36.35,1,SP,0
15,1,1,0.27944444444444444,46.46083333333333,42.36604166666667,180.9,1,MG,0
8,2,1,9.8775,118.48305555555555,29.66208333333333,259.57,1,SP,0
21,4,8,0.43472222222222223,64.54805555555555,19.083969907407408,157.27,10,SP,0
14,6,10,0.22,79.23083333333334,25.394560185185185,44.38,4,MG,0
11,4,8,0.7711111111111111,5.891944444444444,34.51813657407408,112.34,4,SE,1
12,4,11,2.14,8.147777777777778,19.481840277777778,104.87,2,RJ,0
10,1,8,0.26361111111111113,28.41861111111111,21.577037037037037,103.26,4,PR,0
14,3,2,0.15722222222222224,280.15777777777777,33.41605324074074,230.78,10,SP,0
23,0,12,3.2758333333333334,17.039166666666667,28.018020833333335,175.55,8,RJ,0
19,3,1,0.4111111111111111,95.95388888888888,24.172939814814814,138.36,2,SP,0
12,6,6,0.39111111111111113,25.374166666666667,22.494386574074074,418.75,8,MG,0
18,1,9,0.24916666666666668,27.873333333333335,19.249849537037036,72.56,1,DF,0
9,0,2,41.353611111111114,16.761666666666667,30.590902777777778,177.49,1,MG,0
